,id,carat,depth,table,price,cut_num,color_num,clarity_num
19159,19159,1.26,62.3,57.0,12237,4,5,3
19160,19160,0.58,61.2,57.0,1876,4,7,5
19161,19161,1.72,62.8,59.0,10268,4,4,7
19162,19162,0.33,62.7,56.0,861,4,4,1
19163,19163,0.92,62.4,59.0,3932,5,2,2
19164,19164,0.52,62.3,56.0,1395,4,1,6
19165,19165,0.3,62.3,58.0,413,3,7,7
19166,19166,0.32,61.9,55.0,972,4,7,5
19167,19167,1.0,60.6,59.0,6451,5,4,5
19168,19168,0.38,62.1,54.0,755,3,4,6
19169,19169,1.5,63.8,59.0,9960,3,2,5
19170,19170,1.6,60.2,58.0,9784,5,2,5
19171,19171,1.63,61.8,56.0,11963,4,2,5
19172,19172,0.52,62.4,57.0,1600,4,7,6
19173,19173,1.53,61.6,59.0,9384,5,1,2
19174,19174,0.9,62.5,56.0,3188,3,1,4
19175,19175,0.93,61.8,57.0,5171,4,3,4
19176,19176,1.0,62.5,55.0,4392,3,6,7
19177,19177,0.34,61.0,56.0,825,3,5,3
19178,19178,1.21,61.8,56.2,5604,4,1,4
19179,19179,0.8,62.1,56.0,2728,4,4,5
19180,19180,2.04,62.6,58.0,14660,5,1,4
19181,19181,0.5,64.0,55.0,1976,2,4,1
19182,19182,0.74,61.6,55.0,2760,4,4,6
19183,19183,0.31,62.1,57.0,462,4,7,7
19184,19184,0.3,62.9,55.0,819,4,4,3
19185,19185,0.42,62.3,54.0,654,4,2,6
19186,19186,0.3,62.9,58.0,658,3,6,5
19187,19187,0.7,61.6,56.0,2623,4,2,6
19188,19188,0.56,62.3,55.0,1608,4,5,5
19189,19189,0.23,61.2,55.0,505,3,5,3
19190,19190,2.02,58.2,60.0,17938,5,6,7
19191,19191,0.9,62.7,56.0,4780,3,4,4
19192,19192,0.7,66.5,55.0,2339,1,7,6
19193,19193,0.3,64.3,56.0,610,2,7,4
19194,19194,1.24,62.0,55.0,8449,5,4,4
19195,19195,0.55,61.6,56.0,1580,3,7,6
19196,19196,0.33,61.9,55.0,666,4,5,5
19197,19197,2.0,59.0,62.0,14918,5,4,6
19198,19198,1.12,62.5,57.0,4325,4,1,7
19199,19199,0.43,62.1,55.0,679,4,1,4
19200,19200,1.25,63.2,60.0,4199,3,3,7
19201,19201,0.95,62.8,59.0,4628,5,6,6
19202,19202,0.41,61.8,55.0,1295,4,5,2
19203,19203,0.38,61.8,59.0,812,5,2,5
19204,19204,0.7,64.1,55.0,2793,2,6,5
19205,19205,0.48,61.6,55.0,1145,4,4,6
19206,19206,0.58,62.1,56.0,1790,4,5,5
19207,19207,1.57,62.7,55.0,12506,4,4,5
19208,19208,1.05,61.6,58.0,6803,3,6,5
19209,19209,0.42,62.9,56.0,921,3,3,3
19210,19210,0.31,63.0,58.0,507,3,6,6
19211,19211,1.17,62.2,57.0,6321,4,4,5
19212,19212,0.27,61.3,55.0,383,4,3,6
19213,19213,0.72,61.2,56.0,3722,4,7,6
19214,19214,1.07,62.3,56.0,6200,4,5,6
19215,19215,0.57,61.4,56.0,2103,4,7,5
19216,19216,1.01,62.3,57.0,4694,4,4,6
19217,19217,1.54,62.8,57.0,7494,5,5,7
19218,19218,1.07,62.4,57.0,6274,5,5,5
19219,19219,0.31,60.7,58.0,816,5,4,2
19220,19220,1.04,62.5,60.0,5621,5,5,6
19221,19221,0.71,64.3,57.0,2125,2,5,6
19222,19222,0.31,62.6,58.0,907,5,3,2
19223,19223,1.09,61.8,55.0,6225,4,2,4
19224,19224,0.71,61.2,59.0,2824,5,7,5
19225,19225,0.5,61.5,55.0,1554,4,6,5
19226,19226,1.21,64.6,60.0,6397,1,4,6
19227,19227,1.01,61.1,56.0,6612,2,7,4
19228,19228,0.31,63.4,56.0,802,3,3,3
19229,19229,1.26,63.2,61.0,7000,3,4,6
19230,19230,1.02,63.8,59.0,3909,2,7,7
19231,19231,1.5,59.0,58.0,11294,2,4,5
19232,19232,1.04,61.4,56.0,5663,4,5,6
19233,19233,0.7,64.4,58.0,2000,2,6,6
19234,19234,1.05,60.3,57.0,4974,5,4,6
19235,19235,0.67,62.9,59.0,1811,2,4,6
19236,19236,0.43,61.3,56.0,739,4,5,6
19237,19237,1.23,62.5,54.0,9660,4,5,4
19238,19238,0.71,62.7,60.0,3779,5,6,2
19239,19239,0.7,64.2,62.0,2318,2,7,6
19240,19240,0.82,62.1,55.0,3577,4,6,6
19241,19241,0.39,59.0,60.0,1300,5,4,1
19242,19242,1.01,68.7,58.0,3597,1,2,5
19243,19243,1.24,60.2,58.0,6257,5,2,5
19244,19244,0.7,61.5,60.0,3210,5,7,3
19245,19245,0.56,61.1,56.0,2117,4,6,4
19246,19246,0.4,62.9,59.0,945,5,2,4
19247,19247,1.31,62.4,57.0,6338,4,2,5
19248,19248,1.63,63.7,58.0,9730,2,2,6
19249,19249,0.4,62.5,53.0,662,4,1,3
19250,19250,0.53,62.4,56.0,1412,4,3,5
19251,19251,1.0,60.7,59.0,4080,3,2,7
19252,19252,0.41,63.2,58.0,818,3,6,7
19253,19253,1.0,60.3,62.0,4435,5,6,6
19254,19254,1.11,61.3,60.0,5042,3,7,7
19255,19255,1.1,62.0,55.0,4537,4,3,7
19256,19256,0.4,61.1,56.0,1257,4,4,1
19257,19257,1.13,61.8,54.0,7756,4,5,5
19258,19258,0.93,62.6,57.0,4214,3,7,7
19259,19259,1.06,59.6,58.0,8149,5,4,3
19260,19260,0.92,58.5,57.0,2947,4,3,7
19261,19261,0.3,62.4,57.0,694,3,5,3
19262,19262,1.62,61.3,60.0,10813,5,3,6
19263,19263,0.32,60.9,56.0,954,4,4,1
19264,19264,0.54,61.3,56.0,1422,4,6,6
19265,19265,0.52,61.5,55.0,1593,4,3,5
19266,19266,0.53,63.0,57.0,1174,3,6,7
19267,19267,0.28,61.7,58.0,487,3,7,4
19268,19268,2.0,59.8,68.0,12610,1,5,7
19269,19269,2.0,59.9,61.0,15540,1,6,7
19270,19270,1.05,59.7,58.0,5019,3,4,6
19271,19271,0.35,61.7,56.0,798,4,3,2
19272,19272,0.3,63.4,54.0,473,2,2,4
19273,19273,0.47,62.1,54.0,884,4,2,5
19274,19274,0.51,61.1,59.0,1882,5,7,5
19275,19275,0.34,59.3,58.0,1033,5,7,5
19276,19276,1.51,62.1,59.0,13074,5,5,5
19277,19277,0.7,61.3,58.0,2386,5,6,6
19278,19278,0.32,62.2,57.0,648,4,3,5
19279,19279,0.43,61.0,56.0,1422,4,5,2
19280,19280,0.32,61.4,55.0,772,3,4,2
19281,19281,0.32,60.9,56.0,523,4,3,5
19282,19282,0.31,62.5,54.0,816,4,4,2
19283,19283,1.4,61.2,56.0,7084,4,3,7
19284,19284,0.51,59.8,55.0,1359,4,7,7
19285,19285,0.93,63.5,58.0,3420,3,5,7
19286,19286,2.01,63.8,57.0,13976,2,2,6
19287,19287,0.43,60.8,57.0,1062,4,6,3
19288,19288,0.32,60.7,58.0,1294,5,5,2
19289,19289,0.84,62.9,58.0,3816,3,7,6
19290,19290,0.42,61.3,57.0,773,4,6,6
19291,19291,1.2,62.5,58.0,5280,5,3,7
19292,19292,0.7,61.7,57.0,2559,3,5,5
19293,19293,0.43,61.8,57.0,1250,4,5,3
19294,19294,0.7,61.0,59.0,1974,5,3,7
19295,19295,0.28,61.5,56.0,707,3,5,2
19296,19296,0.7,61.3,57.0,1961,4,2,7
19297,19297,1.31,62.3,58.0,6885,3,2,4
19298,19298,1.29,62.6,59.0,6356,5,1,3
19299,19299,0.42,62.3,53.0,961,4,4,3
19300,19300,0.34,61.8,56.0,765,4,6,6
19301,19301,0.76,61.9,57.0,3648,4,5,5
19302,19302,1.01,62.1,57.0,5372,4,6,6
19303,19303,0.74,63.3,59.0,1632,3,6,7
19304,19304,1.04,59.3,57.0,5416,4,3,5
19305,19305,0.41,61.5,55.0,788,3,3,4
19306,19306,0.31,61.9,54.0,891,4,4,1
19307,19307,0.51,62.7,56.0,1758,4,6,4
19308,19308,0.32,58.9,60.0,589,3,7,6
19309,19309,0.51,62.7,56.0,2051,3,5,3
19310,19310,1.2,61.1,59.0,4234,5,1,7
19311,19311,0.51,57.6,56.0,1885,2,4,3
19312,19312,1.05,61.0,57.0,4494,4,2,6
19313,19313,1.08,61.8,56.0,4814,4,4,7
19314,19314,2.01,62.2,57.0,16410,2,5,7
19315,19315,0.7,61.0,59.0,2423,5,5,6
19316,19316,2.0,63.0,56.0,18371,5,3,6
19317,19317,1.12,60.9,57.0,7616,4,3,4
19318,19318,1.54,62.8,58.0,9171,4,1,3
19319,19319,1.14,59.6,58.0,5925,5,5,6
19320,19320,1.01,63.2,56.0,5107,3,5,6
19321,19321,0.37,61.5,56.0,833,4,4,5
19322,19322,1.06,61.7,57.0,7132,3,4,4
19323,19323,1.5,60.5,63.0,7177,3,1,5
19324,19324,0.33,61.9,54.0,928,4,6,5
19325,19325,0.41,61.0,57.0,1007,4,4,3
19326,19326,1.01,62.1,59.0,5864,5,4,5
19327,19327,1.16,62.0,57.0,9526,4,4,2
19328,19328,0.52,61.9,55.0,1586,4,4,5
19329,19329,0.55,62.8,56.0,1941,3,6,4
19330,19330,1.12,60.1,58.0,5233,5,4,6
19331,19331,0.51,62.7,55.0,1976,4,4,3
19332,19332,1.07,62.8,57.0,4413,3,3,7
19333,19333,1.01,61.4,56.0,4239,4,5,7
19334,19334,1.01,62.2,59.0,4416,5,5,7
19335,19335,0.31,62.2,57.0,942,4,7,5
19336,19336,0.55,61.4,57.0,1865,4,5,5
19337,19337,0.39,63.1,58.0,718,2,3,5
19338,19338,1.36,61.3,57.0,15247,4,5,2
19339,19339,0.51,61.9,55.0,1787,4,7,5
19340,19340,0.8,61.9,54.0,3154,4,7,7
19341,19341,0.9,65.4,57.0,3145,1,4,6
19342,19342,1.51,64.0,59.0,8794,2,5,5
19343,19343,0.43,61.6,60.0,1169,5,5,3
19344,19344,0.7,62.8,58.0,3375,3,7,4
19345,19345,1.09,60.9,54.0,7520,4,5,5
19346,19346,1.52,64.0,55.0,15792,2,6,4
19347,19347,0.24,61.8,55.0,678,4,5,2
19348,19348,0.23,62.3,56.0,530,4,5,3
19349,19349,0.5,61.4,54.0,1370,4,3,4
19350,19350,0.46,62.3,54.0,1382,4,3,1
19351,19351,0.51,61.0,59.0,1717,3,6,4
19352,19352,0.37,60.2,58.0,757,5,6,5
19353,19353,1.01,62.8,58.0,3869,5,3,6
19354,19354,0.73,60.4,56.0,2434,4,6,7
19355,19355,0.42,62.7,61.0,1176,5,5,4
19356,19356,1.02,64.3,54.0,4558,2,7,6
19357,19357,0.32,61.1,56.0,720,4,3,4
19358,19358,0.35,61.0,56.0,1065,4,7,4
19359,19359,1.2,62.4,59.0,7405,5,4,5
19360,19360,0.78,63.1,56.0,2116,2,2,6
19361,19361,1.52,62.2,63.0,9576,3,2,4
19362,19362,0.62,64.6,57.0,1410,1,7,7
19363,19363,0.41,61.8,55.0,863,4,2,2
19364,19364,0.7,64.5,57.0,2381,1,5,4
19365,19365,0.91,62.3,57.0,4257,4,4,5
19366,19366,0.32,61.4,60.0,505,5,3,5
19367,19367,0.35,62.3,55.0,827,4,7,6
19368,19368,0.9,63.8,59.0,4763,2,3,2
19369,19369,0.31,61.5,56.0,625,4,5,5
19370,19370,0.33,62.4,57.0,631,4,7,7
19371,19371,0.71,63.2,56.0,2198,3,5,6
19372,19372,0.7,63.2,57.0,4644,3,6,2
19373,19373,0.55,60.6,56.0,1668,4,6,6
19374,19374,0.3,61.3,56.0,691,3,4,2
19375,19375,1.01,62.3,53.0,11082,4,7,3
19376,19376,0.72,61.1,58.0,2318,5,3,5
19377,19377,1.05,62.6,56.0,4466,4,2,6
19378,19378,1.14,61.3,59.0,5700,5,3,5
19379,19379,1.74,62.5,58.0,11050,5,1,4
19380,19380,0.71,63.0,58.0,2456,3,2,2
19381,19381,0.3,60.5,59.0,631,5,2,1
19382,19382,0.5,60.0,57.0,1624,4,6,5
19383,19383,0.37,61.4,56.0,671,4,4,5
19384,19384,2.3,61.8,60.0,18239,5,2,5
19385,19385,0.9,60.9,56.0,3581,3,4,7
19386,19386,0.5,62.2,57.0,1140,4,3,6
19387,19387,0.3,61.9,55.0,541,3,3,4
19388,19388,0.3,63.2,58.0,491,2,3,4
19389,19389,0.41,61.0,56.0,876,4,7,7
19390,19390,0.9,60.3,61.0,4355,5,3,3
19391,19391,0.51,63.5,56.0,1662,3,6,5
19392,19392,0.35,62.5,57.0,491,4,2,5
19393,19393,1.22,59.0,58.0,6607,3,7,7
19394,19394,0.61,62.0,54.0,1579,4,4,6
19395,19395,0.4,63.9,55.0,882,2,6,6
19396,19396,1.01,63.4,60.0,5132,2,6,6
19397,19397,0.52,60.6,56.0,2137,4,5,3
19398,19398,2.01,61.1,60.0,17433,5,2,5
19399,19399,0.61,62.3,57.0,1303,4,5,7
19400,19400,0.31,62.0,57.0,489,4,3,5
19401,19401,0.5,62.0,58.0,1710,5,5,4
19402,19402,0.51,62.9,57.0,1574,4,7,6
19403,19403,1.2,60.2,60.0,13321,5,6,2
19404,19404,0.53,59.9,58.0,1734,5,7,5
19405,19405,0.3,61.1,56.0,742,4,6,3
19406,19406,0.54,60.1,57.0,1957,4,4,4
19407,19407,1.01,62.2,56.0,4850,3,1,3
19408,19408,1.5,62.2,58.0,8014,3,1,4
19409,19409,1.52,62.2,53.0,11642,4,6,6
19410,19410,0.25,59.4,63.0,457,3,4,2
19411,19411,1.24,60.5,62.0,4666,5,6,7
19412,19412,0.4,61.3,59.0,818,3,3,4
19413,19413,0.71,61.8,54.0,2637,4,2,4
19414,19414,1.1,61.6,57.0,4829,4,6,7
19415,19415,0.9,61.0,56.0,4016,4,3,7
19416,19416,1.01,63.1,56.0,5034,3,3,5
19417,19417,0.91,62.3,57.0,3963,5,3,5
19418,19418,0.55,61.7,56.0,1551,4,6,6
19419,19419,0.9,63.5,57.0,4304,3,7,6
19420,19420,0.81,62.6,58.0,2972,5,3,4
19421,19421,0.83,63.9,56.0,2337,2,3,7
19422,19422,1.07,60.7,61.0,4237,3,2,6
19423,19423,0.41,63.1,56.0,827,2,2,3
19424,19424,1.03,61.8,59.0,4845,5,6,7
19425,19425,1.26,61.0,56.0,5998,4,3,7
19426,19426,0.9,61.0,61.0,4441,3,5,7
19427,19427,0.71,61.9,56.0,2452,4,7,7
19428,19428,1.38,61.9,55.0,11205,4,5,5
19429,19429,0.77,63.4,57.0,3291,2,6,5
19430,19430,1.54,63.3,58.0,16082,3,5,4
19431,19431,1.54,61.1,55.0,15225,3,4,3
19432,19432,0.32,62.1,54.0,730,4,3,2
19433,19433,0.4,63.1,59.0,938,3,5,4
19434,19434,0.39,62.2,54.3,853,4,4,4
19435,19435,0.75,61.8,56.0,3336,4,5,6
19436,19436,0.33,61.4,56.0,480,4,2,5
19437,19437,0.38,63.1,55.0,1005,3,7,5
19438,19438,0.3,61.4,55.0,605,4,4,4
19439,19439,2.01,63.3,60.0,10772,3,3,7
19440,19440,0.42,61.4,55.0,664,4,1,4
19441,19441,1.0,63.7,59.0,6037,2,5,5
19442,19442,1.01,62.1,58.0,6997,3,6,4
19443,19443,0.7,61.2,56.0,3145,4,3,5
19444,19444,0.9,63.0,56.0,4735,5,7,6
19445,19445,1.11,61.7,54.0,5051,4,1,5
19446,19446,1.05,61.2,57.0,4331,4,3,7
19447,19447,0.34,62.5,55.0,880,4,5,5
19448,19448,0.51,61.4,58.0,1284,3,6,6
19449,19449,0.33,62.0,60.0,579,3,6,6
19450,19450,1.51,57.0,64.0,6088,2,7,8
19451,19451,1.59,61.7,57.0,10752,4,2,5
19452,19452,0.33,60.1,55.0,666,4,4,4
19453,19453,0.55,62.2,55.0,1238,4,2,4
19454,19454,0.44,61.8,55.0,807,4,2,4
19455,19455,0.31,59.9,60.0,435,5,2,5
19456,19456,1.04,61.3,54.0,4550,4,1,5
19457,19457,0.24,62.4,55.0,526,4,5,3
19458,19458,1.19,59.3,59.0,4591,5,2,5
19459,19459,0.33,61.6,57.0,492,3,4,6
19460,19460,1.41,61.1,56.0,6988,5,7,7
19461,19461,0.31,62.3,55.0,490,4,5,6
19462,19462,1.29,63.4,57.0,4977,3,5,7
19463,19463,0.32,62.2,55.0,1010,4,5,1
19464,19464,0.52,62.0,57.0,1385,4,3,5
19465,19465,0.9,62.3,56.0,3231,3,1,4
19466,19466,1.21,61.9,55.0,5218,5,3,7
19467,19467,0.6,59.7,60.0,2105,5,4,3
19468,19468,1.5,59.5,61.0,17143,5,6,4
19469,19469,0.73,62.3,58.0,3226,3,6,4
19470,19470,0.44,63.4,57.0,756,2,6,6
19471,19471,1.11,63.2,57.0,8006,3,7,5
19472,19472,0.72,59.8,57.0,3270,3,6,5
19473,19473,0.71,61.0,56.0,4363,3,7,3
19474,19474,0.71,61.9,56.0,2404,4,6,6
19475,19475,0.26,62.7,55.0,635,4,5,2
19476,19476,0.57,63.3,56.0,1100,2,1,5
19477,19477,0.3,62.3,54.0,863,4,4,1
19478,19478,1.01,61.1,57.0,8029,4,4,3
19479,19479,0.31,62.8,55.0,571,3,2,2
19480,19480,1.28,61.7,59.0,5419,4,2,7
19481,19481,0.3,61.4,55.0,949,4,6,3
19482,19482,0.31,61.3,58.0,523,5,4,7
19483,19483,0.43,61.0,60.0,903,5,6,7
19484,19484,1.19,63.5,57.0,5562,3,7,7
19485,19485,1.0,64.1,56.0,6328,2,7,6
19486,19486,0.31,63.2,56.0,802,3,4,4
19487,19487,0.54,60.2,62.0,1720,5,7,6
19488,19488,0.42,61.5,59.0,710,3,5,7
19489,19489,0.71,61.7,55.0,3229,4,3,4
19490,19490,1.04,63.2,57.0,4310,3,3,6
19491,19491,0.43,60.3,58.0,1264,5,4,2
19492,19492,0.7,62.6,57.0,2558,3,3,3
19493,19493,0.35,61.4,55.0,509,4,2,5
19494,19494,0.82,62.9,57.0,2313,3,1,6
19495,19495,0.72,63.1,56.0,2670,3,5,6
19496,19496,1.31,62.3,56.0,6225,4,3,7
19497,19497,0.32,61.1,55.0,825,4,6,4
19498,19498,1.01,60.0,59.0,4497,5,5,7
19499,19499,0.5,62.4,60.0,1238,5,6,6
19500,19500,1.06,60.6,55.0,4622,4,3,7
19501,19501,0.42,63.3,56.0,926,3,5,6
19502,19502,0.32,61.9,54.0,983,3,7,2
19503,19503,0.41,60.1,58.0,1192,5,5,3
19504,19504,2.0,64.3,60.0,10416,2,4,7
19505,19505,1.5,62.3,56.0,8371,4,2,6
19506,19506,0.78,61.5,56.0,2706,4,4,7
19507,19507,0.41,60.1,57.0,1115,4,5,3
19508,19508,1.51,62.5,57.0,15378,4,5,4
19509,19509,0.51,60.7,56.0,1884,4,7,6
19510,19510,0.6,61.4,59.0,2431,3,7,4
19511,19511,1.39,60.3,57.0,6366,4,1,5
19512,19512,1.2,62.2,65.0,6344,2,7,7
19513,19513,0.31,60.5,59.0,734,5,6,4
19514,19514,0.73,62.2,55.0,2256,5,6,7
19515,19515,1.0,58.7,62.0,5929,3,5,5
19516,19516,0.53,60.2,56.0,1307,3,7,7
19517,19517,0.83,62.9,57.0,2386,5,4,7
19518,19518,0.91,62.7,59.0,4637,5,7,5
19519,19519,0.92,58.4,58.0,3648,5,4,7
19520,19520,0.52,61.9,55.0,1802,4,7,5
19521,19521,0.31,61.5,55.0,749,3,4,2
19522,19522,0.41,62.2,57.0,1015,4,7,6
19523,19523,0.36,61.9,56.0,789,4,5,4
19524,19524,1.51,61.5,58.0,8752,5,3,6
19525,19525,0.53,63.4,56.0,1636,3,5,5
19526,19526,1.0,59.0,62.0,5766,3,4,5
19527,19527,0.56,62.2,63.0,1378,3,7,6
19528,19528,1.52,63.9,56.0,15649,2,6,4
19529,19529,2.16,62.7,56.0,18342,4,2,4
19530,19530,1.36,61.4,57.0,11132,4,5,4
19531,19531,0.41,62.2,59.0,775,5,1,2
19532,19532,1.01,62.5,61.0,5832,3,7,6
19533,19533,0.42,60.6,59.0,1087,5,4,5
19534,19534,0.32,61.9,55.0,828,4,4,4
19535,19535,0.42,62.1,56.0,1087,4,4,5
19536,19536,0.91,59.6,60.0,3921,5,3,5
19537,19537,0.52,61.8,57.0,2012,4,4,3
19538,19538,2.22,61.8,58.0,13703,5,1,7
19539,19539,0.33,62.0,57.0,492,4,7,7
19540,19540,0.3,62.0,54.2,854,4,5,2
19541,19541,2.01,62.4,62.0,16304,2,2,5
19542,19542,0.75,60.5,58.0,2394,5,5,7
19543,19543,0.71,62.8,56.0,3045,3,7,5
19544,19544,0.72,63.1,57.0,2385,3,4,6
19545,19545,1.51,62.1,57.0,11532,3,4,5
19546,19546,1.16,61.5,57.0,5302,4,2,5
19547,19547,0.58,62.4,60.0,1949,5,4,6
19548,19548,1.27,62.3,58.0,7125,3,3,6
19549,19549,1.54,62.7,57.0,10518,3,2,3
19550,19550,0.78,62.6,57.0,3325,4,4,5
19551,19551,1.01,59.4,58.0,7234,3,4,3
19552,19552,0.38,60.6,58.0,700,3,3,5
19553,19553,1.25,61.2,58.0,6300,5,2,5
19554,19554,1.05,62.6,62.0,4598,5,4,7
19555,19555,0.31,61.3,60.0,872,5,6,5
19556,19556,1.02,62.6,60.0,3599,5,1,7
19557,19557,1.51,62.2,59.0,14171,5,6,5
19558,19558,0.66,60.4,60.1,2017,2,5,6
19559,19559,0.53,62.2,54.0,2273,4,6,3
19560,19560,1.26,62.9,59.0,5976,3,6,7
19561,19561,0.66,58.1,59.9,2101,2,4,5
19562,19562,1.24,60.5,58.0,6562,5,4,6
19563,19563,0.3,61.5,57.0,422,4,2,6
19564,19564,0.31,62.1,59.0,593,5,7,7
19565,19565,1.53,61.1,57.0,10659,4,3,6
19566,19566,0.3,61.3,58.0,450,4,3,6
19567,19567,0.3,62.3,57.0,499,4,6,6
19568,19568,1.03,63.3,59.0,3692,3,5,7
19569,19569,0.39,62.7,59.0,794,3,6,5
19570,19570,0.35,61.6,57.0,644,4,7,6
19571,19571,1.6,62.1,60.0,11796,5,3,5
19572,19572,1.01,61.6,58.0,3944,5,2,6
19573,19573,1.17,62.2,56.0,5837,4,5,6
19574,19574,1.26,60.1,59.0,5207,5,2,7
19575,19575,1.58,61.4,55.0,11294,4,6,6
19576,19576,0.53,59.7,63.0,923,3,2,6
19577,19577,0.34,61.4,55.0,596,4,6,6
19578,19578,0.3,63.5,55.0,526,2,4,5
19579,19579,0.52,61.7,57.0,1576,4,6,5
19580,19580,0.4,62.4,58.0,666,5,7,7
19581,19581,1.01,59.5,62.0,4899,3,5,6
19582,19582,1.61,63.8,62.0,9005,2,3,7
19583,19583,1.31,60.3,58.0,9296,5,4,5
19584,19584,0.26,62.7,53.0,514,4,4,3
19585,19585,0.31,62.3,55.0,734,3,7,5
19586,19586,0.51,61.5,55.0,1546,4,6,6
19587,19587,0.34,63.5,55.0,714,3,6,6
19588,19588,1.45,62.4,57.0,6316,3,1,6
19589,19589,1.51,64.0,59.0,9821,2,3,5
19590,19590,0.4,62.2,56.0,596,4,3,7
19591,19591,0.46,62.7,58.0,967,2,6,6
19592,19592,1.24,60.1,59.0,5783,3,2,5
19593,19593,0.84,62.0,56.0,3535,3,4,5
19594,19594,0.41,63.1,57.0,878,3,6,6
19595,19595,0.32,60.9,57.0,1020,4,6,2
19596,19596,0.33,61.0,56.0,978,4,7,4
19597,19597,0.39,60.2,61.0,696,3,2,5
19598,19598,1.12,60.6,57.0,10769,4,6,3
19599,19599,0.32,63.4,56.0,828,3,3,3
19600,19600,1.14,58.9,59.0,6256,5,7,6
19601,19601,0.9,62.3,57.0,5122,3,5,6
19602,19602,0.33,60.9,57.0,850,4,6,4
19603,19603,2.07,61.2,58.0,18359,5,2,5
19604,19604,0.23,62.4,53.0,458,3,7,3
19605,19605,1.3,61.1,61.0,5047,3,1,7
19606,19606,0.57,61.8,55.0,2039,4,5,4
19607,19607,0.38,61.8,55.0,640,4,5,6
19608,19608,0.31,61.2,56.0,789,4,3,1
19609,19609,1.12,61.2,58.0,9440,5,4,1
19610,19610,0.63,61.7,59.0,1996,5,3,4
19611,19611,0.3,65.2,59.0,772,1,7,3
19612,19612,0.54,61.6,55.0,2307,4,7,5
19613,19613,0.3,60.0,60.0,826,4,6,2
19614,19614,0.3,62.6,55.0,814,4,5,2
19615,19615,0.7,61.0,56.0,3504,4,6,5
19616,19616,0.24,60.8,64.0,373,2,5,4
19617,19617,1.51,63.7,55.0,7953,3,1,4
19618,19618,0.75,62.3,57.0,2234,5,3,7
19619,19619,0.38,62.2,53.8,831,3,7,6
19620,19620,0.23,60.7,58.0,498,3,6,3
19621,19621,0.52,62.7,56.0,1720,4,7,6
19622,19622,0.32,60.8,56.0,837,4,6,3
19623,19623,0.91,63.7,58.0,3991,3,5,6
19624,19624,1.01,62.3,55.0,4276,4,5,6
19625,19625,1.16,61.8,54.0,6084,4,3,6
19626,19626,0.9,62.4,56.0,3095,5,3,6
19627,19627,1.02,60.2,58.0,5257,5,7,7
19628,19628,0.41,61.4,58.0,1076,5,4,3
19629,19629,0.38,61.8,53.7,1073,4,6,3
19630,19630,0.7,61.7,59.0,2010,5,3,5
19631,19631,0.57,61.8,57.0,1410,4,2,5
19632,19632,0.54,62.0,53.9,1745,4,4,4
19633,19633,0.35,61.6,56.0,882,4,7,3
19634,19634,0.91,65.7,60.0,2763,1,3,7
19635,19635,0.54,63.9,54.0,1112,2,6,7
19636,19636,1.0,60.5,59.0,4200,5,2,6
19637,19637,0.71,63.1,58.0,2450,3,2,3
19638,19638,0.3,59.8,62.0,945,5,4,2
19639,19639,2.26,62.0,58.0,16241,5,2,7
19640,19640,1.5,62.3,58.0,6888,5,2,6
19641,19641,0.31,61.8,57.0,732,4,7,6
19642,19642,1.21,61.7,59.0,5920,5,6,7
19643,19643,1.0,62.0,57.0,5292,4,5,6
19644,19644,0.51,63.3,56.0,1239,3,6,7
19645,19645,1.2,62.5,58.0,6416,5,3,5
19646,19646,0.31,62.3,59.0,802,5,5,5
19647,19647,0.34,61.6,58.0,765,5,4,5
19648,19648,0.4,60.8,58.0,1397,5,4,1
19649,19649,0.51,61.2,61.0,1304,3,6,6
19650,19650,0.3,63.2,59.0,878,3,6,3
19651,19651,0.53,61.8,58.0,1941,4,4,3
19652,19652,0.4,64.0,57.0,765,2,1,5
19653,19653,0.33,62.1,59.0,579,5,3,4
19654,19654,0.82,61.3,56.0,4931,4,5,5
19655,19655,1.2,62.3,57.0,8990,2,5,5
19656,19656,0.3,61.9,58.0,526,5,4,5
19657,19657,0.32,60.5,57.0,954,4,4,1
19658,19658,2.32,60.3,61.0,13654,2,1,6
19659,19659,1.01,67.0,57.0,6113,2,7,5
19660,19660,1.22,59.9,56.0,8485,4,4,5
19661,19661,1.13,61.1,54.0,5062,4,4,7
19662,19662,1.25,62.2,54.0,7182,4,3,6
19663,19663,0.9,62.3,56.0,3175,5,1,4
19664,19664,0.31,62.7,56.0,573,4,3,6
19665,19665,0.3,62.5,59.0,675,5,6,6
19666,19666,1.07,62.2,57.0,5055,5,3,6
19667,19667,0.76,61.5,59.0,3394,3,4,3
19668,19668,0.71,61.3,57.0,2699,4,5,6
19669,19669,1.35,60.1,56.0,9729,3,4,4
19670,19670,0.51,60.3,59.0,1656,5,6,5
19671,19671,0.73,61.5,56.0,3453,4,6,6
19672,19672,2.03,63.2,60.0,15898,2,1,3
19673,19673,0.51,62.2,57.0,2083,4,5,3
19674,19674,1.21,63.8,56.0,8099,2,4,5
19675,19675,1.05,62.0,55.0,5457,4,5,6
19676,19676,0.34,61.4,56.0,805,4,7,5
19677,19677,0.4,63.6,57.0,945,2,5,6
19678,19678,0.7,61.0,57.0,3602,4,5,2
19679,19679,1.01,62.1,60.0,5988,5,5,5
19680,19680,0.5,63.6,57.0,1764,2,4,3
